기업명,매출액,영업이익,영업이익(발표기준),세전계속사업이익,당기순이익,당기순이익(지배),당기순이익(비지배),자산총계,부채총계,자본총계,자본총계(지배),자본총계(비지배),자본금,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,CAPEX,FCF,이자발생부채,영업이익률,순이익률,ROE(%),ROA(%),부채비율,자본유보율,EPS(원),PER(배),BPS(원),PBR(배),현금DPS(원),현금배당수익률,현금배당성향(%),발행주식수(보통주)
KB금융(2021/12),589176.0,60976.0,60976.0,60816.0,43844.0,44095.0,-252.0,6638958.0,6156019.0,482939.0,474606.0,8333.0,20906.0,-20254.0,-38560.0,108214.0,2866.0,,1082900.0,10.35,7.44,9.8,0.69,1274.7,2264.45,10605.0,5.19,121808.0,0.45,2940.0,5.35,25.98,415807920.0
KB금융(2022/12),830621.0,52892.0,52892.0,54497.0,39314.0,41530.0,-2216.0,6886648.0,6345570.0,541078.0,528277.0,12801.0,20906.0,47605.0,-196359.0,151798.0,2969.0,,1244881.0,6.37,4.73,8.28,0.58,1172.76,2528.2,10097.0,4.8,135583.0,0.36,2950.0,6.08,27.68,408897068.0
KB금융(2023/12),775064.0,63850.0,63850.0,61202.0,45263.0,45948.0,-685.0,7157254.0,6570892.0,586362.0,566927.0,19435.0,20906.0,41088.0,-35195.0,-12391.0,3501.0,,1198526.0,8.24,5.84,8.39,0.65,1120.62,2760.58,11349.0,4.77,149718.0,0.36,3060.0,5.66,25.38,403511072.0
KB금융(2024/12),850764.0,80453.0,80453.0,69852.0,50286.0,50782.0,-496.0,7578455.0,6980304.0,598152.0,578890.0,19262.0,20906.0,40202.0,-38251.0,-19838.0,3372.0,,1286044.0,9.46,5.91,8.86,0.68,1166.98,2820.33,12705.0,6.52,154949.0,0.54,3174.0,3.83,23.64,393528423.0
KB금융(2025/12)(예측),,77281.0,,75317.0,55202.0,55538.0,,7969493.0,7336492.0,627690.0,606399.0,,20791.0,,,,,,,,,9.37,0.71,1168.81,,14367.0,6.11,170278.0,0.52,3631.0,4.14,25.73,
KB금융(2026/12)(예측),,79581.0,,77656.0,56956.0,57244.0,,8280613.0,7618705.0,661907.0,640924.0,,20791.0,,,,,,,,,9.18,0.7,1151.02,,14964.0,5.87,179973.0,0.49,3857.0,4.39,26.51,
KB금융(2027/12)(예측),,82589.0,,80307.0,58862.0,59212.0,,8678606.0,7980782.0,697823.0,676333.0,,20755.0,,,,,,,,,8.99,0.69,1143.67,,15478.0,5.67,189916.0,0.46,4177.0,4.76,27.76,
NAVER(2020/12),53041.0,12153.0,12153.0,16336.0,8450.0,10021.0,-1571.0,170142.0,87591.0,82551.0,73672.0,8879.0,165.0,14472.0,-25032.0,11921.0,7594.0,6878.0,8975.0,22.91,15.93,15.21,5.76,106.11,51258.5,6097.0,47.97,49961.0,5.85,402.0,0.14,5.92,164263395.0
NAVER(2021/12),68176.0,13255.0,13255.0,21264.0,164776.0,164898.0,-122.0,336910.0,96636.0,240274.0,235356.0,4917.0,165.0,13799.0,-139988.0,116423.0,7539.0,6260.0,44704.0,19.44,241.69,106.72,64.99,40.22,149081.46,100400.0,3.77,157641.0,2.4,511.0,0.14,0.46,164049085.0
NAVER(2022/12),82201.0,13047.0,13047.0,10837.0,6732.0,7603.0,-871.0,338990.0,104487.0,234503.0,227441.0,7062.0,165.0,14534.0,-12159.0,-3395.0,7007.0,7527.0,49531.0,15.87,8.19,3.29,1.99,44.56,152913.18,4634.0,38.3,151646.0,1.17,914.0,0.51,18.03,164049085.0
NAVER(2023/12),96706.0,14888.0,14888.0,14814.0,9850.0,10123.0,-273.0,357378.0,114998.0,242380.0,232060.0,10320.0,165.0,20022.0,-9498.0,-1100.0,6406.0,13616.0,48830.0,15.39,10.19,4.41,2.83,47.45,156461.74,6180.0,36.25,154077.0,1.45,1205.0,0.54,17.92,162408594.0
NAVER(2024/12),107377.0,19793.0,19793.0,23222.0,19320.0,19232.0,87.0,381679.0,111670.0,270009.0,254599.0,15410.0,165.0,25899.0,-13400.0,-7703.0,5540.0,20359.0,43783.0,18.43,17.99,7.9,5.23,41.36,166173.67,11913.0,16.7,170990.0,1.16,1130.0,0.57,8.76,158437008.0
NAVER(2025/12)(예측),118895.0,22911.0,,24958.0,18800.0,19255.0,,402655.0,113360.0,289295.0,275602.0,,162.0,28434.0,-10118.0,-2568.0,5358.0,22270.0,,19.27,15.81,7.26,4.79,39.19,,12153.0,16.17,184683.0,1.06,1244.0,0.63,10.24,
NAVER(2026/12)(예측),130403.0,26428.0,,28932.0,21782.0,22132.0,,431984.0,119407.0,312576.0,299655.0,,162.0,31154.0,-11973.0,497.0,5668.0,24019.0,,20.27,16.7,7.7,5.22,38.2,,13969.0,14.07,200801.0,0.98,1371.0,0.7,9.81,
NAVER(2027/12)(예측),142685.0,30190.0,,32525.0,24640.0,25366.0,,458984.0,125340.0,333644.0,319332.0,,162.0,34930.0,-14962.0,-2490.0,6482.0,28686.0,,21.16,17.27,8.2,5.53,37.57,,16010.0,12.27,213987.0,0.92,1561.0,0.79,9.75,
신한지주(2020/12),290007.0,49297.0,49297.0,47539.0,34981.0,34146.0,835.0,6052341.0,5588772.0,463569.0,440696.0,22873.0,29696.0,-44093.0,-30259.0,78806.0,2797.0,,1038937.0,17.0,12.06,8.2,0.6,1205.6,1483.43,6742.0,4.75,82516.0,0.39,1500.0,4.68,23.54,516599554.0
신한지주(2021/12),286756.0,59521.0,59521.0,55837.0,41126.0,40193.0,934.0,6481522.0,5986138.0,495384.0,472912.0,22473.0,29696.0,42000.0,-120305.0,49617.0,3349.0,,1110656.0,20.76,14.34,8.8,0.66,1208.38,1589.78,7526.0,4.89,88548.0,0.42,1960.0,5.33,26.04,516599554.0
신한지주(2022/12),316553.0,59056.0,59056.0,63666.0,47555.0,46656.0,899.0,6644332.0,6110097.0,534236.0,507318.0,26917.0,29696.0,71884.0,-106959.0,33947.0,3265.0,,1157858.0,18.66,15.02,9.52,0.73,1143.71,1720.61,8785.0,4.01,96401.0,0.37,2065.0,5.87,23.42,508784869.0
신한지주(2023/12),394329.0,61008.0,61008.0,59650.0,44780.0,43680.0,1100.0,6917953.0,6354735.0,563219.0,537205.0,26013.0,29696.0,5298.0,-42717.0,97602.0,2614.0,,1194966.0,15.47,11.36,8.36,0.66,1128.29,1818.2,8398.0,4.78,104769.0,0.38,2100.0,5.23,24.87,512759471.0
신한지주(2024/12),419028.0,64587.0,64587.0,60291.0,45582.0,44502.0,1080.0,7397643.0,6809432.0,588210.0,560538.0,27673.0,29696.0,46263.0,1485.0,-1826.0,2638.0,,1313376.0,15.41,10.88,8.11,0.64,1157.65,1910.77,8740.0,5.45,112364.0,0.42,2160.0,4.53,24.45,503445325.0
신한지주(2025/12)(예측),,68213.0,,67497.0,50490.0,49336.0,,7750949.0,7110995.0,621488.0,591091.0,,29500.0,,,,,,,,,8.57,0.67,1144.19,,9901.0,5.09,123006.0,0.41,2279.0,4.52,23.26,
신한지주(2026/12)(예측),,71690.0,,70491.0,52602.0,51380.0,,8021492.0,7368227.0,653264.0,617868.0,,29500.0,,,,,,,,,8.5,0.67,1127.91,,10362.0,4.86,128578.0,0.39,2419.0,4.8,23.7,
신한지주(2027/12)(예측),,74963.0,,73791.0,54980.0,53723.0,,8375588.0,7688359.0,687228.0,650160.0,,29454.0,,,,,,,,,8.47,0.67,1118.75,,10835.0,4.65,135298.0,0.37,2616.0,5.19,24.52,
현대모비스(2020/12),366265.0,18303.0,18303.0,21180.0,15268.0,15291.0,-23.0,484977.0,151696.0,333281.0,332527.0,755.0,4911.0,24767.0,-12568.0,-2319.0,10959.0,13808.0,32895.0,5.0,4.17,4.66,3.21,45.52,6974.06,16082.0,15.89,359387.0,0.71,4000.0,1.57,24.2,95054694.0
현대모비스(2021/12),417022.0,20401.0,20401.0,31945.0,23625.0,23523.0,102.0,514825.0,161251.0,353575.0,352730.0,844.0,4911.0,26088.0,-19534.0,-9624.0,9218.0,16870.0,35110.0,4.89,5.67,6.87,4.73,45.61,7346.53,24818.0,10.25,387397.0,0.66,4000.0,1.57,15.51,94573094.0
현대모비스(2022/12),519063.0,20265.0,20265.0,33626.0,24872.0,24853.0,20.0,554067.0,175991.0,378076.0,377992.0,84.0,4911.0,21541.0,-16040.0,-6385.0,11344.0,10197.0,36426.0,3.9,4.79,6.8,4.65,46.55,7807.33,26301.0,7.62,411514.0,0.49,4000.0,2.0,14.77,94285094.0
현대모비스(2023/12),592544.0,22953.0,22953.0,44449.0,34233.0,34226.0,7.0,585858.0,179305.0,406553.0,406344.0,209.0,4911.0,53426.0,-25414.0,-18894.0,18019.0,35407.0,27506.0,3.87,5.78,8.73,6.01,44.1,8349.22,36340.0,6.52,448144.0,0.53,4500.0,1.9,11.9,93655094.0
현대모비스(2024/12),572370.0,30735.0,30735.0,52645.0,40602.0,40556.0,45.0,665969.0,204787.0,461182.0,460809.0,373.0,4911.0,42527.0,-45891.0,-2550.0,22041.0,20486.0,35544.0,5.37,7.09,9.35,6.49,44.41,9016.26,43480.0,5.44,509212.0,0.46,6000.0,2.54,13.3,92995094.0
현대모비스(2025/12)(예측),607227.0,35124.0,,57887.0,43265.0,43231.0,,700180.0,209125.0,491056.0,491377.0,,4899.0,34223.0,-20309.0,-3899.0,19547.0,11068.0,,5.78,7.12,9.08,6.33,42.59,,46838.0,5.48,557304.0,0.46,7663.0,2.99,16.48,
현대모비스(2026/12)(예측),648655.0,39020.0,,62350.0,46721.0,46688.0,,747396.0,218668.0,528728.0,528723.0,,4892.0,44299.0,-19524.0,-4551.0,18930.0,22747.0,,6.02,7.2,9.15,6.46,41.36,,50859.0,5.04,599661.0,0.43,8160.0,3.18,16.25,
현대모비스(2027/12)(예측),687198.0,42865.0,,65401.0,49151.0,49116.0,,800605.0,231486.0,569119.0,566315.0,,4901.0,43351.0,-18709.0,-5395.0,19125.0,22121.0,,6.24,7.15,8.97,6.35,40.67,,53504.0,4.79,642297.0,0.4,8773.0,3.42,16.61,
한화오션(2020/12),70302.0,1534.0,1534.0,783.0,866.0,866.0,,103208.0,64518.0,38690.0,38690.0,,5415.0,-4585.0,1378.0,-3081.0,1899.0,-6483.0,27731.0,2.18,1.23,2.27,0.8,166.76,127.97,683.0,35.64,30509.0,0.8,0.0,0.0,0.0,126828699.0
한화오션(2021/12),44866.0,-17547.0,-17547.0,-17275.0,-16998.0,-16998.0,,106232.0,84056.0,22176.0,22176.0,,5415.0,4858.0,1013.0,-1570.0,1003.0,3855.0,27797.0,-39.11,-37.89,-55.85,-16.23,379.04,-181.66,-13403.0,,17487.0,1.17,0.0,0.0,0.0,126828699.0
한화오션(2022/12),48602.0,-16136.0,-16136.0,-17943.0,-17448.0,-17448.0,,122357.0,114907.0,7450.0,7450.0,,5415.0,-10654.0,880.0,-1298.0,1200.0,-11854.0,27877.0,-33.2,-35.9,-117.79,-15.27,1542.43,-496.92,-13757.0,,5875.0,2.87,0.0,0.0,0.0,126828699.0
한화오션(2023/12),74083.0,-1965.0,-1965.0,-1163.0,1600.0,1599.0,2.0,139448.0,96326.0,43122.0,43075.0,47.0,15368.0,-19392.0,1967.0,28852.0,1307.0,-20698.0,22658.0,-2.65,2.16,6.33,1.22,223.38,-8.32,757.0,33.15,14061.0,1.79,0.0,0.0,0.0,306358899.0
한화오션(2024/12),107760.0,2379.0,2379.0,1810.0,5282.0,5281.0,1.0,178438.0,129805.0,48634.0,48587.0,47.0,15371.0,-29046.0,-11101.0,28030.0,3736.0,-32782.0,53946.0,2.21,4.9,11.52,3.32,266.9,23.11,1724.0,21.67,15857.0,2.36,,,,306413394.0
한화오션(2025/12)(예측),127365.0,8618.0,,7668.0,6529.0,6352.0,,186875.0,132590.0,54285.0,54241.0,,15370.0,5091.0,-4492.0,-196.0,4229.0,5957.0,,6.77,5.13,12.36,3.57,244.25,,2073.0,37.86,17703.0,4.43,0.0,0.0,,
한화오션(2026/12)(예측),137145.0,11577.0,,10999.0,8704.0,8657.0,,196453.0,133425.0,63028.0,62986.0,,15371.0,6641.0,-4496.0,227.0,3849.0,7532.0,,8.44,6.35,14.77,4.54,211.69,,2825.0,27.78,20557.0,3.82,11.0,0.01,0.38,
한화오션(2027/12)(예측),146496.0,15221.0,,14541.0,11235.0,11296.0,,208445.0,130261.0,78184.0,76011.0,,15371.0,8884.0,-5414.0,618.0,4417.0,9270.0,,10.39,7.67,16.25,5.55,166.61,,3687.0,21.29,24808.0,3.16,60.0,0.08,1.63,
메리츠금융지주(2020/12),284706.0,13721.0,13721.0,12891.0,9253.0,4897.0,4356.0,695644.0,626871.0,68773.0,33492.0,35281.0,714.0,-43421.0,-9969.0,52291.0,181.0,,136310.0,4.82,3.25,16.06,1.41,911.51,9535.09,3587.0,2.74,25445.0,0.39,900.0,9.17,24.19,134011294.0
메리츠금융지주(2021/12),356286.0,17950.0,17950.0,18976.0,13832.0,7892.0,5940.0,820309.0,751476.0,68833.0,37209.0,31624.0,714.0,-19237.0,-38322.0,62839.0,308.0,,182618.0,5.04,3.88,22.32,1.82,1091.74,9717.3,5889.0,7.47,29591.0,1.49,210.0,0.48,3.35,134011294.0
메리츠금융지주(2022/12),672183.0,28932.0,28932.0,29138.0,21333.0,13917.0,7416.0,889774.0,804354.0,85420.0,49440.0,35980.0,714.0,79266.0,-62200.0,779.0,534.0,,175560.0,4.3,3.17,32.12,2.5,941.65,12085.24,10702.0,3.99,40840.0,1.05,105.0,0.25,0.91,127571822.0
메리츠금융지주(2023/12),585584.0,29335.0,29335.0,28439.0,21254.0,20417.0,836.0,1022358.0,921387.0,100972.0,95819.0,5153.0,1131.0,-12710.0,-27004.0,22618.0,433.0,,172207.0,5.01,3.63,28.11,2.22,912.52,9311.39,10480.0,5.64,50457.0,1.17,2360.0,3.99,21.96,203372114.0
메리츠금융지주(2024/12),465745.0,31889.0,31889.0,31411.0,23334.0,23061.0,273.0,1155782.0,1046482.0,109300.0,100944.0,8356.0,1131.0,-39182.0,-27426.0,70149.0,720.0,,205893.0,6.85,5.01,23.44,2.14,957.44,10244.39,11897.0,8.74,56153.0,1.85,1350.0,1.3,10.44,190720114.0
메리츠금융지주(2025/12)(예측),,33968.0,,33676.0,24390.0,23881.0,,1182494.0,1058894.0,119765.0,109062.0,,2576.0,,,,,,,,,22.74,2.09,884.15,,13064.0,9.12,63364.0,1.88,1278.0,1.07,9.63,
메리츠금융지주(2026/12)(예측),,36127.0,,35680.0,25645.0,25152.0,,1248941.0,1120880.0,128055.0,116948.0,,1130.0,,,,,,,,,22.26,2.11,875.31,,13972.0,8.52,67945.0,1.75,2074.0,1.74,14.85,
메리츠금융지주(2027/12)(예측),,,,,24470.0,24160.0,,1271000.0,1133570.0,137430.0,131390.0,,,,,,,,,,,19.46,1.94,824.83,,13421.0,8.87,76336.0,1.56,4801.0,4.03,35.77,
POSCO홀딩스(2020/12),577928.0,24030.0,24030.0,20251.0,17882.0,16021.0,1860.0,790870.0,314124.0,476746.0,443314.0,33432.0,4824.0,86857.0,-62593.0,-10909.0,31969.0,54888.0,212373.0,4.16,3.09,3.61,2.26,65.89,9830.37,18376.0,14.8,583189.0,0.47,8000.0,2.94,38.72,87186835.0
POSCO홀딩스(2021/12),763323.0,92381.0,92381.0,94161.0,71959.0,66172.0,5787.0,914716.0,366667.0,548049.0,504274.0,43776.0,4824.0,62594.0,-55835.0,-7687.0,30797.0,31797.0,225192.0,12.1,9.43,13.97,8.44,66.9,10970.25,75897.0,3.62,666803.0,0.41,17000.0,6.19,19.43,87186835.0
POSCO홀딩스(2022/12),847502.0,48501.0,48501.0,40144.0,35605.0,31441.0,4164.0,984068.0,401494.0,582574.0,525121.0,57453.0,4824.0,61868.0,-42199.0,13194.0,49276.0,12592.0,251291.0,5.72,4.2,6.11,3.75,68.92,11269.83,36457.0,7.58,692323.0,0.4,12000.0,4.34,28.95,84571230.0
POSCO홀딩스(2023/12),771272.0,35314.0,35314.0,26352.0,18458.0,16981.0,1478.0,1009454.0,412815.0,596639.0,541808.0,54830.0,4824.0,61677.0,-73882.0,-1786.0,67452.0,-5775.0,268947.0,4.58,2.39,3.18,1.85,69.19,11509.22,20079.0,24.88,714069.0,0.7,10000.0,2.0,44.68,84571230.0
POSCO홀딩스(2024/12),726881.0,21736.0,21736.0,12512.0,9476.0,10949.0,-1473.0,1034042.0,419538.0,614504.0,553942.0,60561.0,4824.0,66637.0,-44868.0,-23017.0,76697.0,-10060.0,269035.0,2.99,1.3,2.0,0.93,68.27,11464.95,13073.0,19.39,732527.0,0.35,10000.0,3.94,69.18,82624377.0
POSCO홀딩스(2025/12)(예측),724739.0,26995.0,,21569.0,15757.0,14160.0,,1051354.0,430705.0,620649.0,559529.0,,4811.0,62147.0,-70389.0,2773.0,74427.0,-10429.0,,3.72,2.17,2.54,1.51,69.4,,17407.0,15.08,739915.0,0.35,10176.0,3.88,58.17,
POSCO홀딩스(2026/12)(예측),750991.0,34096.0,,27834.0,20547.0,18279.0,,1082339.0,447787.0,634552.0,572262.0,,4810.0,69769.0,-73530.0,3272.0,72092.0,-2677.0,,4.54,2.74,3.23,1.93,70.57,,22585.0,11.62,756752.0,0.35,10375.0,3.95,45.94,
POSCO홀딩스(2027/12)(예측),769320.0,37910.0,,33055.0,24386.0,22283.0,,1116673.0,464273.0,652399.0,588221.0,,4815.0,77143.0,-74322.0,1267.0,69512.0,1665.0,,4.93,3.17,3.84,2.22,71.16,,27533.0,9.53,777856.0,0.34,10536.0,4.01,38.27,
삼성물산(2020/12),302161.0,8571.0,8571.0,14652.0,11607.0,10355.0,1252.0,543317.0,215719.0,327598.0,300123.0,27475.0,189.0,12679.0,-8484.0,-6163.0,2849.0,9830.0,36135.0,2.84,3.84,3.83,2.32,65.85,99776.75,5468.0,25.24,181968.0,0.76,2300.0,1.67,36.64,186887081.0
삼성물산(2021/12),344552.0,11960.0,11960.0,24805.0,18291.0,16350.0,1940.0,552454.0,218930.0,333524.0,304055.0,29469.0,189.0,11957.0,-8044.0,-6851.0,5370.0,6588.0,32643.0,3.47,5.31,5.41,3.34,65.64,106252.66,8673.0,13.72,184352.0,0.65,4200.0,3.53,42.37,186887081.0
삼성물산(2022/12),431617.0,25285.0,25285.0,33345.0,25450.0,20441.0,5009.0,589815.0,270174.0,319641.0,266807.0,52835.0,189.0,26183.0,-31957.0,25608.0,11057.0,15126.0,63175.0,5.86,5.9,7.16,4.46,84.52,113874.25,10843.0,10.47,163048.0,0.7,2300.0,2.03,18.42,186887081.0
삼성물산(2023/12),418957.0,28702.0,28702.0,35495.0,27191.0,22183.0,5008.0,661270.0,262299.0,398971.0,342381.0,56590.0,187.0,27987.0,-21054.0,-18181.0,12287.0,15699.0,51610.0,6.85,6.49,7.28,4.35,65.74,124759.65,11824.0,10.95,209233.0,0.62,2550.0,1.97,18.81,185591670.0
삼성물산(2024/12),421032.0,29834.0,29834.0,37225.0,27720.0,22303.0,5418.0,619904.0,247319.0,372585.0,310687.0,61899.0,185.0,33069.0,-17595.0,-12983.0,16281.0,16788.0,46114.0,7.09,6.58,6.83,4.33,66.38,133443.8,12280.0,9.35,189865.0,0.6,2600.0,2.26,19.08,177784107.0
삼성물산(2025/12)(예측),418617.0,31333.0,,38215.0,28557.0,22068.0,,639680.0,246793.0,392887.0,320100.0,,190.0,46755.0,-5242.0,-4410.0,13066.0,33648.0,,7.49,6.82,7.0,4.53,62.82,,12816.0,9.28,195618.0,0.61,2683.0,2.26,20.67,
삼성물산(2026/12)(예측),442650.0,34760.0,,42138.0,31510.0,24270.0,,645372.0,250528.0,394843.0,313992.0,,190.0,43453.0,-7552.0,-3406.0,13242.0,30780.0,,7.85,7.12,7.66,4.9,63.45,,14156.0,8.4,191885.0,0.62,2767.0,2.33,19.38,
삼성물산(2027/12)(예측),472158.0,39006.0,,46876.0,35076.0,26658.0,,680164.0,258760.0,421404.0,332180.0,,190.0,51710.0,-5940.0,-2880.0,13592.0,37926.0,,8.26,7.43,8.25,5.29,61.4,,15549.0,7.65,203000.0,0.59,2900.0,2.44,18.49,
HD한국조선해양(2020/12),149037.0,744.0,744.0,-5690.0,-8352.0,-8338.0,-14.0,252442.0,128230.0,124212.0,109063.0,15149.0,3539.0,-900.0,4571.0,12268.0,3784.0,-4684.0,64393.0,0.5,-5.6,-7.42,-3.32,103.23,5035.69,-11781.0,,154230.0,0.7,0.0,0.0,0.0,70773116.0
HD한국조선해양(2021/12),154934.0,-13848.0,-13848.0,-16322.0,-11412.0,-9293.0,-2119.0,272931.0,148793.0,124138.0,98566.0,25572.0,3539.0,8358.0,1815.0,-1890.0,3830.0,4529.0,52666.0,-8.94,-7.37,-8.95,-4.34,119.86,4766.69,-13131.0,,139385.0,0.68,0.0,0.0,0.0,70773116.0
HD한국조선해양(2022/12),173020.0,-3556.0,-3556.0,-4311.0,-2952.0,-2170.0,-782.0,298835.0,175713.0,123121.0,97149.0,25972.0,3539.0,4622.0,-13395.0,-9773.0,6669.0,-2046.0,42420.0,-2.05,-1.71,-2.22,-1.03,142.72,4738.49,-3065.0,,137382.0,0.51,0.0,0.0,0.0,70773116.0
HD한국조선해양(2023/12),212962.0,2823.0,2823.0,-80.0,1449.0,2217.0,-768.0,322426.0,198725.0,123701.0,99037.0,24664.0,3539.0,20816.0,-12669.0,-4852.0,8220.0,12596.0,40140.0,1.32,0.68,2.26,0.47,160.65,4757.22,3133.0,38.59,140052.0,0.86,0.0,0.0,0.0,70773116.0
HD한국조선해양(2024/12),255386.0,14341.0,14341.0,18227.0,14546.0,11723.0,2822.0,367191.0,225633.0,141558.0,110994.0,30564.0,3539.0,42887.0,-12328.0,-23590.0,8910.0,33977.0,19056.0,5.62,5.7,11.16,4.22,159.39,4997.28,16565.0,13.76,156961.0,1.45,5100.0,2.24,30.76,70773116.0
HD한국조선해양(2025/12)(예측),287617.0,32282.0,,30800.0,23942.0,20205.0,,394556.0,235588.0,158968.0,127377.0,,3540.0,27388.0,-9422.0,-10944.0,7080.0,20473.0,,11.22,8.32,16.95,6.29,148.2,,28549.0,9.44,180128.0,1.5,7370.0,2.73,25.82,
HD한국조선해양(2026/12)(예측),319529.0,41812.0,,40469.0,31549.0,26722.0,,432768.0,248779.0,183990.0,149763.0,,3540.0,37320.0,-9165.0,-14389.0,7551.0,28177.0,,13.09,9.87,19.28,7.63,135.21,,37758.0,7.14,211785.0,1.27,9604.0,3.56,25.44,
HD한국조선해양(2027/12)(예측),348016.0,52500.0,,52263.0,40321.0,33482.0,,474822.0,258050.0,216772.0,175182.0,,3540.0,46784.0,-8272.0,-18412.0,7070.0,38046.0,,15.09,11.59,20.61,8.88,119.04,,47309.0,5.7,247731.0,1.09,13229.0,4.91,27.96,
두산에너빌리티(2020/12),91715.0,-1345.0,-1345.0,-7829.0,-8384.0,-10697.0,2312.0,255672.0,184607.0,71065.0,31884.0,39181.0,19377.0,2952.0,-5260.0,12262.0,2630.0,323.0,102896.0,-1.47,-9.14,-38.65,-3.33,259.77,31.77,-3732.0,,8094.0,1.61,0.0,0.0,0.0,393929905.0
두산에너빌리티(2021/12),109909.0,8694.0,8694.0,5639.0,6458.0,4953.0,1505.0,237205.0,149130.0,88076.0,60914.0,27162.0,26756.0,10277.0,-12657.0,-3084.0,2847.0,7430.0,75937.0,7.91,5.88,10.67,2.62,169.32,98.61,1026.0,19.88,11095.0,1.84,0.0,0.0,0.0,549113527.0
두산에너빌리티(2022/12),154211.0,11061.0,11061.0,-1865.0,-4532.0,-7725.0,3193.0,230498.0,129695.0,100803.0,71133.0,29670.0,32561.0,6251.0,-711.0,-11325.0,3487.0,2764.0,53830.0,7.17,-2.94,-11.7,-1.94,128.66,89.95,-1247.0,,11146.0,1.38,0.0,0.0,0.0,638308033.0
두산에너빌리티(2023/12),175899.0,14673.0,14673.0,7385.0,5175.0,556.0,4619.0,246408.0,137993.0,108415.0,71174.0,37241.0,32673.0,20706.0,-8166.0,-529.0,3956.0,16750.0,52217.0,8.34,2.94,0.78,2.17,127.28,88.67,87.0,183.04,11113.0,1.43,0.0,0.0,0.0,640561146.0
두산에너빌리티(2024/12),162331.0,10176.0,10176.0,6578.0,3947.0,1114.0,2833.0,263148.0,146537.0,116611.0,74966.0,41645.0,32673.0,2422.0,-8214.0,6084.0,4615.0,-2193.0,63716.0,6.27,2.43,1.52,1.55,125.66,90.79,174.0,100.95,11705.0,1.5,,,,640561146.0
두산에너빌리티(2025/12)(예측),159802.0,11072.0,,8287.0,5406.0,4049.0,,264204.0,141001.0,123201.0,81218.0,,32671.0,11959.0,-7200.0,-54.0,5933.0,4914.0,,6.93,3.38,5.18,2.05,114.45,,632.0,45.72,12681.0,2.28,0.0,0.0,,
두산에너빌리티(2026/12)(예측),173383.0,14214.0,,11475.0,7474.0,5505.0,,278581.0,145334.0,133247.0,89148.0,,32671.0,15047.0,-8201.0,-316.0,5666.0,8492.0,,8.2,4.31,6.46,2.75,109.07,,859.0,33.63,13919.0,2.08,0.0,0.0,,
두산에너빌리티(2027/12)(예측),193402.0,16900.0,,14515.0,9696.0,7145.0,,312263.0,161070.0,151193.0,103798.0,,32672.0,19300.0,-9109.0,498.0,5940.0,13164.0,,8.74,5.01,7.41,3.28,106.53,,1115.0,25.91,16207.0,1.78,0.0,0.0,,
하나금융지주(2020/12),482160.0,38364.0,38364.0,37292.0,26849.0,26372.0,476.0,4609470.0,4293468.0,316003.0,307137.0,8866.0,15012.0,-77165.0,4828.0,84748.0,3825.0,,672374.0,7.96,5.57,8.96,0.61,1358.68,2024.97,8784.0,3.93,105341.0,0.33,1850.0,5.36,20.45,300242062.0
하나금융지주(2021/12),416778.0,46311.0,46311.0,49049.0,35816.0,35261.0,555.0,5024453.0,4669459.0,354993.0,342186.0,12807.0,15012.0,49299.0,-89320.0,68724.0,11639.0,,754399.0,11.11,8.59,10.86,0.74,1315.37,2284.7,11744.0,3.58,117363.0,0.36,3100.0,7.37,25.63,300242062.0
하나금융지주(2022/12),702483.0,46883.0,46883.0,49433.0,36394.0,35706.0,688.0,5686033.0,5309751.0,376281.0,366357.0,9924.0,15012.0,252229.0,-187049.0,65382.0,24586.0,,847092.0,6.67,5.18,10.08,0.68,1411.11,2416.51,12010.0,3.5,125653.0,0.33,3350.0,7.97,27.35,295903476.0
하나금융지주(2023/12),696936.0,46934.0,46934.0,46812.0,34684.0,34217.0,466.0,5919260.0,5517443.0,401817.0,393433.0,8384.0,15012.0,-96223.0,-59270.0,56772.0,21777.0,,875487.0,6.73,4.98,9.01,0.6,1373.12,2587.62,11613.0,3.74,136601.0,0.32,3400.0,7.83,28.64,292356598.0
하나금융지주(2024/12),816143.0,48552.0,48552.0,50522.0,37685.0,37388.0,297.0,6378475.0,5942706.0,435769.0,427010.0,8759.0,15012.0,-24518.0,5965.0,36920.0,20003.0,,938067.0,5.95,4.62,9.11,0.61,1363.73,2823.46,12872.0,4.41,151798.0,0.37,3600.0,6.34,27.17,287240880.0
하나금융지주(2025/12)(예측),,51694.0,,53158.0,39478.0,39260.0,,6605325.0,6139296.0,460854.0,450587.0,,14915.0,,,,,,,,,8.95,0.61,1332.16,,13668.0,4.6,163266.0,0.39,3680.0,5.85,26.92,
하나금융지주(2026/12)(예측),,53555.0,,54976.0,40837.0,40514.0,,6843435.0,6356380.0,487054.0,477174.0,,14915.0,,,,,,,,,8.73,0.61,1305.07,,14105.0,4.46,172899.0,0.36,3885.0,6.18,27.54,
하나금융지주(2027/12)(예측),,56075.0,,57715.0,42766.0,42449.0,,7131222.0,6616203.0,515018.0,506613.0,,14932.0,,,,,,,,,8.63,0.61,1284.65,,14778.0,4.26,183566.0,0.34,4171.0,6.63,28.22,
